Time,Trial 1,Trial 2,Trial 3
5,4.159,4.608,5.559
10,4.337,4.828,5.789
15,4.608,5.098,5.988
20,4.833,5.253,6.203
25,5.063,5.488,6.428
30,5.298,5.688,6.698
35,5.524,5.906,6.869
40,5.798,6.128,7.079
45,5.963,6.348,7.288
50,6.199,6.558,7.518
55,6.428,6.778,7.728
60,6.648,6.989,7.998
65,6.873,7.207,8.169
70,,7.428,8.379
75,,7.637,8.598
