Time,Trial 1,Trial 2,Trial 3
0,0.088,0.384,0.299
5,0.469,0.789,0.692
10,0.692,1.222,1.109
15,1.058,1.663,1.598
20,1.583,2.106,2.008
25,1.952,2.599,2.493
30,2.389,2.984,2.888
35,2.881,3.438,3.289
40,3.29,3.863,3.729
45,3.682,4.283,4.168
50,4.088,4.738,4.588
55,4.598,5.188,5.198
60,4.826,5.606,5.598
65,5.088,6.088,6.03
70,5.598,6.598,6.589
75,5.988,7.008,6.952
80,6.529,7.488,7.423
85,6.956,7.993,7.888
90,7.499,,8.389
95,7.909,,8.788
100,8.383,,9.283
105,8.856,,9.686
110,9.289,,9.882
